GO:0000112	cellular_component	0	1	18.869490028132827	nucleotide-excision repair factor 3 complex	
GO:0000113	cellular_component	0	1	22.000940881760503	nucleotide-excision repair factor 4 complex	
GO:0000118	cellular_component	13	3	12.36517503668902	histone deacetylase complex	
GO:0000120	cellular_component	3	3	14.501724397017343	RNA polymerase I transcription regulator complex	
GO:0000121	molecular_function	0	6	22.013306277310935	glycerol-1-phosphatase activity	
GO:0000122	biological_process	14	5	11.755455438883322	negative regulation of transcription by RNA polymerase II	
GO:0000123	cellular_component	21	6	10.671380557615972	histone acetyltransferase complex	
GO:0000124	cellular_component	0	8	12.585643874950897	SAGA complex	
GO:0000126	cellular_component	0	0	17.791487516131554	transcription factor TFIIIB complex	
GO:0000127	cellular_component	0	0	13.786110529543727	transcription factor TFIIIC complex	
GO:0000128	biological_process	1	0	19.238183379689875	flocculation	
GO:0000131	cellular_component	0	3	17.77313496423769	incipient cellular bud site	
GO:0000132	biological_process	0	9	15.54805603598492	establishment of mitotic spindle orientation	
GO:0000133	cellular_component	3	2	22.548428677062997	polarisome	
GO:0000136	cellular_component	1	5	19.626816575747714	mannan polymerase complex	
GO:0000137	cellular_component	0	1	18.061516322003595	Golgi cis cisterna	
GO:0000138	cellular_component	0	1	17.623159552139626	Golgi trans cisterna	
GO:0000139	cellular_component	0	5	8.892889353767025	Golgi membrane	
GO:0000140	molecular_function	0	5	22.848675575538138	acylglycerone-phosphate reductase (NADP+) activity	
GO:0000142	cellular_component	0	5	21.16140555395375	cellular bud neck contractile ring	
GO:0000144	cellular_component	0	8	19.254514958345233	cellular bud neck septin ring	
GO:0000145	cellular_component	0	3	11.830587512005069	exocyst	
GO:0000146	molecular_function	2	2	15.534725538074298	microfilament motor activity	
GO:0000147	biological_process	0	8	19.869688466348062	actin cortical patch assembly	
GO:0000148	cellular_component	0	4	14.291040834370346	1,3-beta-D-glucan synthase complex	
GO:0000149	molecular_function	3	1	14.201922761461994	SNARE binding	
GO:0000150	molecular_function	0	4	11.485635945281622	DNA strand exchange activity	
GO:0000151	cellular_component	34	4	10.580911425176454	ubiquitin ligase complex	
GO:0000152	cellular_component	8	5	12.172887932787804	nuclear ubiquitin ligase complex	
GO:0000153	cellular_component	8	5	16.018847959498455	cytoplasmic ubiquitin ligase complex	
GO:0000154	biological_process	10	10	8.405437752736308	rRNA modification	
GO:0000155	molecular_function	0	7	8.044199497741495	phosphorelay sensor kinase activity	
GO:0000156	molecular_function	0	0	11.312571236308743	phosphorelay response regulator activity	
GO:0000159	cellular_component	0	5	12.465563175456296	protein phosphatase type 2A complex	
GO:0000160	biological_process	4	4	6.160535780083574	phosphorelay signal transduction system	
GO:0000162	biological_process	0	9	9.752870502870545	L-tryptophan biosynthetic process	
GO:0000164	cellular_component	1	5	17.030910697339976	protein phosphatase type 1 complex	
GO:0000165	biological_process	8	4	11.767605198235762	MAPK cascade	
GO:0000166	molecular_function	48	1	3.096458447020627	nucleotide binding	
GO:0000171	molecular_function	0	7	17.44629045634918	ribonuclease MRP activity	
GO:0000172	cellular_component	0	5	13.395266431251452	ribonuclease MRP complex	
GO:0000175	molecular_function	3	8	11.847681413302249	3'-5'-RNA exonuclease activity	
GO:0000176	cellular_component	1	5	13.646401493373519	nuclear exosome (RNase complex)	
GO:0000177	cellular_component	2	5	15.943376603093405	cytoplasmic exosome (RNase complex)	
GO:0000178	cellular_component	5	4	11.698392140504058	exosome (RNase complex)	
GO:0000179	molecular_function	2	8	11.834805581889924	rRNA (adenine-N6,N6-)-dimethyltransferase activity	
GO:0000182	molecular_function	4	5	18.74138156236623	rDNA binding	
GO:0000183	biological_process	0	7	17.07080506035791	rDNA heterochromatin formation	
GO:0000184	biological_process	2	10	12.527723127938433	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	
GO:0000196	biological_process	0	6	20.620516713896013	cell integrity MAPK cascade	
GO:0000209	biological_process	10	9	12.066616032027287	protein polyubiquitination	
GO:0000210	molecular_function	0	7	14.290630085304928	NAD+ diphosphatase activity	
GO:0000212	biological_process	9	8	16.58610668311018	meiotic spindle organization	
GO:0000213	molecular_function	0	8	15.153276678098585	tRNA-intron lyase activity	
GO:0000214	cellular_component	0	5	14.86976082964294	tRNA-intron endonuclease complex	
GO:0000215	molecular_function	0	5	17.404756956272163	tRNA 2'-phosphotransferase activity	
GO:0000217	molecular_function	12	3	11.921827297351763	DNA secondary structure binding	
GO:0000220	cellular_component	0	5	13.926517697655632	vacuolar proton-transporting V-type ATPase, V0 domain	
GO:0000221	cellular_component	0	5	14.740578409063742	vacuolar proton-transporting V-type ATPase, V1 domain	
GO:0000222	cellular_component	0	5	None	plasma membrane proton-transporting V-type ATPase, V0 domain	
GO:0000223	cellular_component	0	5	None	plasma membrane proton-transporting V-type ATPase, V1 domain	
GO:0000224	molecular_function	0	5	17.924911161365223	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	
GO:0000225	molecular_function	0	5	16.678750574095826	N-acetylglucosaminylphosphatidylinositol deacetylase activity	
GO:0000226	biological_process	65	6	10.231942654230895	microtubule cytoskeleton organization	
GO:0000228	cellular_component	2	6	13.464335785060346	nuclear chromosome	
GO:0000234	molecular_function	0	6	19.031252957070336	phosphoethanolamine N-methyltransferase activity	
GO:0000235	cellular_component	2	4	17.856550972425328	astral microtubule	
GO:0000236	biological_process	0	0	None	mitotic prometaphase	
GO:0000237	biological_process	0	0	None	leptotene	
GO:0000238	biological_process	0	0	None	zygotene	
GO:0000239	biological_process	0	0	None	pachytene	
GO:0000240	biological_process	0	0	None	diplotene	
GO:0000241	biological_process	0	0	None	diakinesis	
GO:0000242	cellular_component	0	2	17.071448857214854	pericentriolar material	
GO:0000243	cellular_component	0	5	15.537631627410306	commitment complex	
GO:0000244	biological_process	0	8	10.596532992756387	spliceosomal tri-snRNP complex assembly	
GO:0000245	biological_process	1	7	14.293498428566075	spliceosomal complex assembly	
GO:0000246	molecular_function	0	5	21.029247821179958	Delta24(24-1) sterol reductase activity	
GO:0000247	molecular_function	0	5	21.11170998137193	C-8 sterol isomerase activity	
GO:0000248	molecular_function	0	5	21.094836162807535	C-5 sterol desaturase activity	
GO:0000249	molecular_function	0	5	23.235698698647383	C-22 sterol desaturase (NADPH) activity	
GO:0000250	molecular_function	0	5	21.60223768023504	lanosterol synthase activity	
GO:0000252	molecular_function	0	5	21.951245309178685	3-beta-hydroxysteroid dehydrogenase [NAD(P)+]/C4-decarboxylase activity	
GO:0000253	molecular_function	0	5	19.563998875947345	3-beta-hydroxysteroid 3-dehydrogenase (NADP+) activity	
GO:0000254	molecular_function	0	0	19.710529282768487	C-4 methylsterol oxidase activity	
GO:0000255	biological_process	3	4	12.671585646377286	allantoin metabolic process	
GO:0000256	biological_process	1	5	13.070008739180276	allantoin catabolic process	
GO:0000257	molecular_function	4	0	14.381789394725038	nitrilase activity	
GO:0000262	cellular_component	0	6	16.814240167567366	mitochondrial chromosome	
GO:0000266	biological_process	0	6	14.545840027601516	mitochondrial fission	
GO:0000268	molecular_function	4	3	16.666232534249396	peroxisome targeting sequence binding	
GO:0000269	molecular_function	0	5	None	toxin export channel activity	
GO:0000270	biological_process	4	1	7.436842834832942	peptidoglycan metabolic process	
GO:0000271	biological_process	46	5	8.251946281205829	polysaccharide biosynthetic process	
GO:0000272	biological_process	28	5	8.912425827603986	polysaccharide catabolic process	
GO:0000277	molecular_function	0	8	24.12878349473087	[cytochrome c]-lysine N-methyltransferase activity	
GO:0000278	biological_process	6	3	13.082963573561281	mitotic cell cycle	
GO:0000279	biological_process	0	0	None	M phase	
GO:0000280	biological_process	12	6	13.814583866907606	nuclear division	
GO:0000281	biological_process	1	1	14.175858785236032	mitotic cytokinesis	
GO:0000282	biological_process	2	4	19.67114278696598	cellular bud site selection	
GO:0000285	molecular_function	0	7	15.841181038991213	1-phosphatidylinositol-3-phosphate 5-kinase activity	
GO:0000286	molecular_function	0	4	13.585429392548484	alanine dehydrogenase activity	
GO:0000287	molecular_function	0	3	7.022852095511423	magnesium ion binding	
GO:0000288	biological_process	0	10	14.581408580710828	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	
GO:0000289	biological_process	0	10	14.299459473627964	nuclear-transcribed mRNA poly(A) tail shortening	
GO:0000290	biological_process	0	10	13.733411674155878	deadenylation-dependent decapping of nuclear-transcribed mRNA	
GO:0000292	biological_process	0	8	21.261266992802916	RNA fragment catabolic process	
GO:0000293	molecular_function	2	4	14.82565510697225	ferric-chelate reductase activity	
GO:0000294	biological_process	0	10	20.993070881853342	nuclear-transcribed mRNA catabolic process, RNase MRP-dependent	
GO:0000295	molecular_function	13	4	13.676640330101648	adenine nucleotide transmembrane transporter activity	
GO:0000296	biological_process	1	6	20.253531344023312	spermine transport	
GO:0000297	molecular_function	0	2	23.094836162807535	spermine transmembrane transporter activity	
GO:0000298	molecular_function	0	6	18.33498667796799	endopolyphosphatase activity	
GO:0000301	biological_process	0	7	18.66343469183072	retrograde transport, vesicle recycling within Golgi	
GO:0000302	biological_process	11	4	13.318374174877034	response to reactive oxygen species	
GO:0000303	biological_process	1	6	19.34921469207862	response to superoxide	
GO:0000304	biological_process	1	5	20.207968766642868	response to singlet oxygen	
GO:0000305	biological_process	2	5	19.32064553988185	response to oxygen radical	
GO:0000307	cellular_component	19	2	13.918511678246148	cyclin-dependent protein kinase holoenzyme complex	
GO:0000308	cellular_component	0	3	20.403378344259714	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	
GO:0000309	molecular_function	0	6	15.193548273428393	nicotinamide-nucleotide adenylyltransferase activity	
GO:0000310	molecular_function	0	0	14.639700129230114	xanthine phosphoribosyltransferase activity	
GO:0000311	cellular_component	0	6	23.926940300316726	plastid large ribosomal subunit	
GO:0000312	cellular_component	0	6	21.39088740007652	plastid small ribosomal subunit	
GO:0000313	cellular_component	3	6	None	organellar ribosome	
GO:0000314	cellular_component	2	5	13.960434848410987	organellar small ribosomal subunit	
GO:0000315	cellular_component	2	5	13.276606546470799	organellar large ribosomal subunit	
GO:0000316	biological_process	0	5	22.756031684552493	sulfite transmembrane transport	
GO:0000319	molecular_function	0	2	23.766213415346165	sulfite transmembrane transporter activity	
GO:0000320	biological_process	1	0	20.35748230806222	re-entry into mitotic cell cycle	
GO:0000321	biological_process	0	4	23.099986085769856	re-entry into mitotic cell cycle after pheromone arrest	
GO:0000322	cellular_component	2	6	15.958849548271472	storage vacuole	
GO:0000323	cellular_component	12	6	10.569305826921573	lytic vacuole	
GO:0000324	cellular_component	0	7	16.36546140881572	fungal-type vacuole	
GO:0000325	cellular_component	3	6	16.555381437704764	plant-type vacuole	
GO:0000326	cellular_component	0	7	18.338975311434048	protein storage vacuole	
GO:0000327	cellular_component	0	7	25.24886839520409	lytic vacuole within protein storage vacuole	
GO:0000328	cellular_component	0	2	19.17205279815326	fungal-type vacuole lumen	
GO:0000329	cellular_component	0	0	14.410255351007118	fungal-type vacuole membrane	
GO:0000330	cellular_component	1	2	None	plant-type vacuole lumen	
GO:0000331	cellular_component	0	7	20.605012205429365	contractile vacuole	
GO:0000332	molecular_function	0	0	26.52110091750963	template for synthesis of G-rich strand of telomere DNA activity	
GO:0000333	cellular_component	0	4	18.67901278687314	telomerase catalytic core complex	
GO:0000334	molecular_function	0	5	15.687617811850046	3-hydroxyanthranilate 3,4-dioxygenase activity	
GO:0000338	biological_process	0	8	15.25232638693256	protein deneddylation	
GO:0000339	molecular_function	4	3	13.955046879338541	RNA cap binding	
GO:0000340	molecular_function	0	4	15.921885422491913	RNA 7-methylguanosine cap binding	
GO:0000341	molecular_function	0	4	25.52110091750963	RNA trimethylguanosine cap binding	
GO:0000342	molecular_function	0	4	26.19917282262227	RNA cap 4 binding	
GO:0000343	cellular_component	0	6	None	plastid-encoded plastid RNA polymerase complex A	
GO:0000344	cellular_component	0	6	None	plastid-encoded plastid RNA polymerase complex B	
GO:0000345	cellular_component	0	5	23.663905894482934	cytosolic DNA-directed RNA polymerase complex	
GO:0000346	cellular_component	0	0	17.929196274257095	transcription export complex	
GO:0000347	cellular_component	2	0	13.44262087667246	THO complex	
GO:0000348	biological_process	0	7	13.281096696976133	mRNA branch site recognition	
GO:0000349	biological_process	0	7	16.2520855162348	generation of catalytic spliceosome for first transesterification step	
GO:0000350	biological_process	0	7	15.76562684133368	generation of catalytic spliceosome for second transesterification step	
GO:0000352	biological_process	0	7	None	trans assembly of SL-containing precatalytic spliceosome	
GO:0000353	biological_process	0	7	10.703607721084987	formation of quadruple SL/U4/U5/U6 snRNP	
GO:0000354	biological_process	0	7	23.552498290467362	cis assembly of pre-catalytic spliceosome	
GO:0000365	biological_process	2	10	19.571607113415066	mRNA trans splicing, via spliceosome	
GO:0000366	biological_process	0	11	24.21546330318979	mRNA alternative trans-splicing	
GO:0000372	biological_process	0	11	14.304321024570822	Group I intron splicing	
GO:0000373	biological_process	0	0	13.342403755528322	Group II intron splicing	
GO:0000374	biological_process	0	0	23.630500802468635	Group III intron splicing	
GO:0000375	biological_process	10	9	9.901499723856505	RNA splicing, via transesterification reactions	
GO:0000376	biological_process	1	10	14.304196164555954	RNA splicing, via transesterification reactions with guanosine as nucleophile	
GO:0000377	biological_process	8	10	None	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	
GO:0000378	biological_process	1	7	21.590972438281998	RNA exon ligation	
GO:0000379	biological_process	0	9	16.3060702003781	tRNA-type intron splice site recognition and cleavage	
GO:0000380	biological_process	1	10	16.512713424361497	alternative mRNA splicing, via spliceosome	
GO:0000381	biological_process	0	6	13.608364209096239	regulation of alternative mRNA splicing, via spliceosome	
GO:0000384	molecular_function	0	4	22.45501172705186	first spliceosomal transesterification activity	
GO:0000386	molecular_function	0	4	20.746313857908458	second spliceosomal transesterification activity	
GO:0000387	biological_process	1	7	10.344015235173044	spliceosomal snRNP assembly	
GO:0000388	biological_process	0	7	20.391034867773246	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	
GO:0000389	biological_process	1	8	19.665999483690022	mRNA 3'-splice site recognition	
GO:0000390	biological_process	0	0	15.603823677387776	spliceosomal complex disassembly	
GO:0000393	biological_process	0	7	21.374161049208848	spliceosomal conformational changes to generate catalytic conformation	
GO:0000394	biological_process	2	9	13.14467149376673	RNA splicing, via endonucleolytic cleavage and ligation	
GO:0000395	biological_process	1	8	12.6812414915138	mRNA 5'-splice site recognition	
GO:0000398	biological_process	5	9	10.1358743544081	mRNA splicing, via spliceosome	
GO:0000399	cellular_component	3	2	18.67901278687314	cellular bud neck septin structure	
GO:0000400	molecular_function	2	4	12.122323830239418	four-way junction DNA binding	
GO:0000401	molecular_function	0	5	27.52110091750963	open form four-way junction DNA binding	
GO:0000402	molecular_function	0	5	24.35117591606732	crossed form four-way junction DNA binding	
GO:0000403	molecular_function	0	4	18.203688303744762	Y-form DNA binding	
GO:0000404	molecular_function	0	6	22.590363579946747	heteroduplex DNA loop binding	
GO:0000405	molecular_function	0	4	20.053495367426635	bubble DNA binding	
GO:0000406	molecular_function	1	4	23.094836162807535	double-strand/single-strand DNA junction binding	
GO:0000407	cellular_component	0	2	13.77909940664439	phagophore assembly site	
GO:0000408	cellular_component	0	2	14.691883437609627	EKC/KEOPS complex	
GO:0000409	biological_process	3	4	20.193095490161337	regulation of transcription by galactose	
GO:0000410	biological_process	0	9	None	carbon catabolite repression of transcription by galactose	
GO:0000411	biological_process	1	9	20.261266992802916	positive regulation of transcription by galactose	
GO:0000413	biological_process	0	8	10.55339765983229	protein peptidyl-prolyl isomerization	
GO:0000417	cellular_component	0	2	19.77313496423769	HIR complex	
GO:0000418	cellular_component	0	6	20.78943677656679	RNA polymerase IV complex	
GO:0000419	cellular_component	0	6	19.865164102730038	RNA polymerase V complex	
GO:0000421	cellular_component	2	6	14.352157579477975	autophagosome membrane	
GO:0000422	biological_process	2	5	14.08908147264715	autophagy of mitochondrion	
GO:0000423	biological_process	0	7	16.196799458924755	mitophagy	
GO:0000424	biological_process	0	6	None	micromitophagy	
GO:0000425	biological_process	0	7	19.065716183685108	pexophagy	
GO:0000426	biological_process	0	6	26.800425803910947	micropexophagy	
GO:0000427	cellular_component	0	5	16.725306439147076	plastid-encoded plastid RNA polymerase complex	
GO:0000428	cellular_component	11	4	7.936034175650553	DNA-directed RNA polymerase complex	
GO:0000429	biological_process	10	8	18.32064553988185	carbon catabolite regulation of transcription from RNA polymerase II promoter	
GO:0000430	biological_process	3	9	18.961222015814002	regulation of transcription from RNA polymerase II promoter by glucose	
GO:0000431	biological_process	1	9	20.38257328902505	regulation of transcription from RNA polymerase II promoter by galactose	
GO:0000432	biological_process	0	10	19.789198548487693	positive regulation of transcription from RNA polymerase II promoter by glucose	
GO:0000433	biological_process	0	11	20.253531344023312	carbon catabolite repression of transcription from RNA polymerase II promoter by glucose	
GO:0000434	biological_process	0	10	None	carbon catabolite repression of transcription from RNA polymerase II promoter by galactose	
GO:0000435	biological_process	0	10	20.408108381132188	positive regulation of transcription from RNA polymerase II promoter by galactose	
GO:0000436	biological_process	4	9	18.863787864908378	carbon catabolite activation of transcription from RNA polymerase II promoter	
GO:0000437	biological_process	1	9	None	carbon catabolite repression of transcription from RNA polymerase II promoter	
GO:0000438	cellular_component	0	5	20.39088740007652	core TFIIH complex portion of holo TFIIH complex	
GO:0000439	cellular_component	1	4	13.162649220914668	transcription factor TFIIH core complex	
GO:0000440	cellular_component	0	5	None	core TFIIH complex portion of NEF3 complex	
GO:0000444	cellular_component	0	2	14.972453153311411	MIS12/MIND type complex	
GO:0000445	cellular_component	0	1	15.368519587048063	THO complex part of transcription export complex	
GO:0000446	cellular_component	0	1	21.226500582175635	nucleoplasmic THO complex	
GO:0000447	biological_process	0	1	16.86452412164336	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000448	biological_process	0	1	19.77805799088249	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000449	biological_process	0	0	None	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 5S)	
GO:0000450	biological_process	0	0	None	cleavage of bicistronic rRNA transcript (SSU-rRNA, LSU-rRNA)	
GO:0000451	biological_process	1	12	14.567105721180125	rRNA 2'-O-methylation	
GO:0000452	biological_process	0	13	20.32469237294455	snoRNA guided rRNA 2'-O-methylation	
GO:0000454	biological_process	0	12	20.099986085769856	snoRNA guided rRNA pseudouridine synthesis	
GO:0000455	biological_process	0	12	10.900844657528173	enzyme-directed rRNA pseudouridine synthesis	
GO:0000457	biological_process	0	0	None	endonucleolytic cleavage between SSU-rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 5S)	
GO:0000458	biological_process	0	0	None	endonucleolytic cleavage between LSU-rRNA and 5S rRNA of tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 5S)	
GO:0000460	biological_process	1	10	14.480894798535141	maturation of 5.8S rRNA	
GO:0000461	biological_process	0	11	20.14937411273202	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000462	biological_process	0	11	14.056958802175307	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000463	biological_process	0	11	13.506882309499188	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000464	biological_process	0	1	20.767002802373497	endonucleolytic cleavage in ITS1 upstream of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000465	biological_process	0	11	21.571607113415066	exonucleolytic trimming to generate mature 5'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000466	biological_process	0	11	14.713791954834708	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000467	biological_process	0	11	14.910351567730643	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000468	biological_process	0	11	None	generation of mature 3'-end of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000470	biological_process	2	10	13.13959422859327	maturation of LSU-rRNA	
GO:0000471	biological_process	0	1	None	endonucleolytic cleavage in 3'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000472	biological_process	0	11	17.108682284739672	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000473	biological_process	0	11	None	maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, 2S rRNA, LSU-rRNA)	
GO:0000474	biological_process	0	11	None	maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, 2S rRNA, LSU-rRNA)	
GO:0000475	biological_process	0	10	None	maturation of 2S rRNA	
GO:0000476	biological_process	0	10	25.21546330318979	maturation of 4.5S rRNA	
GO:0000477	biological_process	0	11	None	generation of mature 5'-end of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000479	biological_process	6	0	15.17563034805071	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000480	biological_process	0	1	17.072505349347747	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
GO:0000481	biological_process	1	10	20.533639263216045	maturation of 5S rRNA	
GO:0000482	biological_process	0	11	None	maturation of 5S rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	
